batch_id,tokens_total,allocated_tokens,available_tokens,research_pending,unsellable,returned_pending,warehouse,returned_events,disposed_events,unique_orders,report_date
JV-D1TI-6UF6-150925-row867,1,1,0,0,0,0,0,0,0,1,2026-05-19
M5-71MK-T0DL-5225-row395,1,1,0,0,0,0,0,0,0,1,2026-05-19
MF-TPXM-F8AF-291024-row234,1,1,0,0,0,0,0,0,0,1,2026-05-19
7L-OT45-7LYB-040825-row803,1,1,0,0,0,0,0,0,0,1,2026-05-19
DV-USYD-8WR2-260825-row825,1,1,0,0,0,0,0,0,0,1,2026-05-19
DT-SPI3-IK34-101024-row179,1,1,0,0,0,0,0,0,0,1,2026-05-19
EA-FZ2V-D7II-170225-row429,1,1,0,0,0,0,0,0,0,1,2026-05-19
A9-2Y9G-M2K7-230625-row772,1,1,0,0,0,0,0,0,0,1,2026-05-19
20016006132072,1,0,0,0,0,0,0,0,1,0,2026-05-19
20016444394599,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016444205836,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016444392802,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016171899385,1,0,1,0,0,0,0,0,0,0,2026-05-19
20016442146768,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016442482060,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016442744563,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016006643068,1,1,0,0,0,0,0,0,0,1,2026-05-19
D7-MGBX-RX2P-190625-row747,1,1,0,0,0,0,0,0,0,1,2026-05-19
20016443862435,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016443024601,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016443888847,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016443900238,1,0,0,0,1,0,0,0,0,0,2026-05-19
GY-FO04-RDYL-140525-row683,1,1,0,0,0,0,0,0,0,1,2026-05-19
GJ-2OZK-0GCA-150925-row879,1,1,0,0,0,0,0,0,0,1,2026-05-19
20017060763700,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017060704924,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017062401496,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017061829135,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017061798220,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017061798202,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017278376713,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017279522605,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017317847731,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017317210963,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017317151107,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017320107853,1,0,0,0,0,0,0,0,1,0,2026-05-19
20017345989684,1,0,0,0,0,0,0,0,1,0,2026-05-19
20017337405178,1,0,1,0,0,0,0,0,0,0,2026-05-19
20017061558673,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017061566956,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017273319319,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017279522611,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017278155532,1,0,0,0,1,0,0,0,0,0,2026-05-19
3E-62Y1-WPYU-20224-row433,1,1,0,0,0,0,0,0,0,1,2026-05-19
20017480008351,1,0,1,0,0,0,0,0,0,0,2026-05-19
20017480442184,1,0,1,0,0,0,0,0,0,0,2026-05-19
20017409786433,1,0,0,0,0,0,0,0,1,0,2026-05-19
20017415253300,1,0,0,0,0,0,0,0,1,0,2026-05-19
SR-20241104-001,1,1,0,0,0,0,0,0,1,1,2026-05-19
SE-IQQJ-EOU3-150925-row871,1,1,0,0,0,0,0,0,0,1,2026-05-19
SR-20250804-001,1,1,0,0,0,0,0,0,0,1,2026-05-19
SR-20250709-001,1,1,0,0,0,0,0,0,0,1,2026-05-19
20017062401502,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017268654031,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017270247679,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017270697160,1,0,0,0,1,0,0,0,0,0,2026-05-19
4F-HT42-FD26-040325-row463,1,1,0,0,0,0,0,0,0,1,2026-05-19
20017060704921,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017060566216,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017060072326,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017059472518,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017059472512,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017059701121,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017059701127,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017025647326,1,0,0,0,0,0,0,0,1,0,2026-05-19
20017060972365,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017060967109,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017061306346,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017061413407,1,0,0,0,1,0,0,0,0,0,2026-05-19
SR-20260318-025,1,0,1,0,0,0,0,0,0,0,2026-05-19
SR-20260413-008,1,1,0,0,0,0,0,0,0,1,2026-05-19
20016891023796,1,0,0,0,0,0,0,0,1,0,2026-05-19
20017061134899,1,0,0,0,1,0,0,0,0,0,2026-05-19
20017060704912,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016447137625,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016447224253,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016446512131,1,0,0,0,1,0,0,0,0,0,2026-05-19
SU-5LQH-2DVN-010525-row631,1,1,0,0,0,0,0,0,0,1,2026-05-19
20016444428139,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016444428127,1,0,0,0,1,0,0,0,0,0,2026-05-19
20016534329712,1,0,1,0,0,0,0,0,0,0,2026-05-19
20016489191535,1,0,1,0,0,0,0,0,0,0,2026-05-19
20016709307808,1,0,1,0,0,0,0,0,0,0,2026-05-19
20016838572234,1,0,1,0,0,0,0,0,0,0,2026-05-19
VF-3T0K-DR5O-281025-row930,1,1,0,0,0,0,0,0,0,1,2026-05-19
20016582404982,1,0,0,0,1,0,0,0,0,0,2026-05-19
1U-1W76-M840-270825-row833,1,1,0,0,0,0,0,0,0,1,2026-05-19
02-7AZG-O0CV-01012025-row1656,1,1,0,0,0,0,0,0,0,1,2026-05-19
6V-EEC1-2S9Z-101125-row938,1504,1504,0,0,0,0,0,8,0,1314,2026-05-20
WX-L5UA-UB1Q-190625-row756,808,807,0,1,0,0,0,12,2,770,2026-05-20
VF-3T0K-DR5O-181125-row947,802,801,0,1,0,0,0,4,2,690,2026-05-20
DC-K5WH-R7F5-101125-row934,521,521,0,0,0,0,0,8,1,449,2026-05-20
A2-T2AC-TW3L-101125-row939,453,453,0,0,0,0,0,6,0,413,2026-05-20
SR-20260326-001,360,213,147,0,0,0,0,0,0,197,2026-05-20
XH-0LAE-FQO5-201025-row927,306,305,1,0,0,0,0,0,1,258,2026-05-20
SR-20251119-001,300,1,299,0,0,0,0,0,0,1,2026-05-20
FBA15LL572XL,250,0,250,0,0,0,0,0,0,0,2026-05-20
SR-20260105-002,250,250,0,0,0,0,0,0,2,211,2026-05-20
FBA15LGYBY8L,250,0,250,0,0,0,0,0,0,0,2026-05-20
FBA15LMJL2RZ,250,0,250,0,0,0,0,0,0,0,2026-05-20
FBA15LJPN6N5,250,0,250,0,0,0,0,0,0,0,2026-05-20
FBA15LMBV8VY,250,0,250,0,0,0,0,0,0,0,2026-05-20
FBA15LGD4F8K,250,35,215,0,0,0,0,0,0,28,2026-05-20
SR-20260121-001,250,250,0,0,0,0,0,0,0,206,2026-05-20
SR-20260121-002,250,250,0,0,0,0,0,0,0,187,2026-05-20
6V-EEC1-2S9Z-050126-row951,250,249,0,1,0,0,0,0,0,205,2026-05-20
FBA15LDWGRYF,250,250,0,0,0,0,0,0,0,199,2026-05-20
SR-20260428-001,250,0,250,0,0,0,0,0,0,0,2026-05-20
SR-20260316-001,250,250,0,0,0,0,0,0,0,212,2026-05-20
SR-20260316-002,250,250,0,0,0,0,0,0,0,218,2026-05-20
SR-20260316-003,250,50,200,0,0,0,0,0,0,40,2026-05-20
A2-T2AC-TW3L-050126-row952,241,241,0,0,0,0,0,2,0,208,2026-05-20
FBA15LKBY55D,240,0,240,0,0,0,0,0,0,0,2026-05-20
SR-20260209-002,240,240,0,0,0,0,0,0,0,206,2026-05-20
EV-CHU5-XU3G-061025-row881,230,230,0,0,0,0,0,4,0,214,2026-05-20
SR-20260318-022,200,97,102,1,0,0,0,0,0,81,2026-05-20
Z3-ORV9-K8XD-050525-row646,197,197,0,0,0,0,0,1,0,186,2026-05-20
AX-NKNU-29C1-140425-row586,183,183,0,0,0,0,0,3,123,40,2026-05-20
F7-PMJ2-SG6A-061025-row885,181,181,0,0,0,0,0,2,0,108,2026-05-20
SR-20260219-007,180,77,103,0,0,0,0,0,0,46,2026-05-20
Z7-26PV-O9LR-150925-row865,168,168,0,0,0,0,0,4,0,156,2026-05-20
SR-20260219-004,150,34,116,0,0,0,0,0,0,34,2026-05-20
FBA15LJ69Y1W,148,0,148,0,0,0,0,0,0,0,2026-05-20
SR-20260428-010,120,0,120,0,0,0,0,0,0,0,2026-05-20
TU-8I14-25ZR-061025-row882,120,118,0,2,0,0,0,1,0,118,2026-05-20
FBA15LHNXF3Y,120,98,22,0,0,0,0,0,0,84,2026-05-20
SR-20260105-001,120,120,0,0,0,0,0,0,0,107,2026-05-20
FBA15LMCBK92,120,0,120,0,0,0,0,0,0,0,2026-05-20
FBA15LFTMRVQ,120,120,0,0,0,0,0,0,0,113,2026-05-20
SR-20260209-001,120,120,0,0,0,0,0,0,0,99,2026-05-20
FBA15LM5G01Y,120,0,120,0,0,0,0,0,0,0,2026-05-20
0G-JB6S-PN34-101125-row946,110,29,81,0,0,0,0,0,0,25,2026-05-20
SR-6OBB-WC03-250825-row819,104,104,0,0,0,0,0,2,0,74,2026-05-20
JB-RGB6-LZOJ-010525-row642,103,74,29,0,0,0,0,2,0,74,2026-05-20
FBA15LMC0LKR,96,0,96,0,0,0,0,0,0,0,2026-05-20
NN-TSZ1-X2RD-161225-row949,95,95,0,0,0,0,0,2,1,63,2026-05-20
R7-98IN-2PW8-090925-row857,93,90,1,2,0,0,0,11,6,89,2026-05-20
NN-TSZ1-X2RD-071025-row917,92,92,0,0,0,0,0,0,0,79,2026-05-20
D7-MGBX-RX2P-201025-row922,90,90,0,0,0,0,0,0,0,66,2026-05-20
MW-9K5M-VKW8-061025-row898,90,90,0,0,0,0,0,2,0,90,2026-05-20
AF-KIHX-ANYY-240225-row450,86,86,0,0,0,0,0,0,0,80,2026-05-20
XE-YPAI-HX9F-220126-row963,80,80,0,0,0,0,0,0,0,80,2026-05-20
VU-8KRA-QP5M-230625-row763,79,79,0,0,0,0,0,0,0,78,2026-05-20
SU-5LQH-2DVN-101125-row940,76,75,1,0,0,0,0,2,0,73,2026-05-20
SR-20251006-001,72,7,65,0,0,0,0,0,0,7,2026-05-20
T8-6UWL-I3E1-260825-row822,71,69,0,0,0,0,0,1,2,63,2026-05-20
SR-20260413-002,70,70,0,0,0,0,0,0,0,69,2026-05-20
NN-TSZ1-X2RD-101125-row935,67,67,0,0,0,0,0,6,0,47,2026-05-20
XY-UM2X-TPS3-140525-row687,63,26,37,0,0,0,0,3,0,25,2026-05-20
FBA15LP46YG4,62,0,62,0,0,0,0,0,0,0,2026-05-20
6Q-9G2A-IKVV-290425-row629,61,61,0,0,0,0,0,0,0,48,2026-05-20
FBA15LJ4VL95,60,0,60,0,0,0,0,0,0,0,2026-05-20
L3-ZQ8U-A7LQ-061025-row909,60,60,0,0,0,0,0,0,0,43,2026-05-20
49-4UKW-G81R-190625-row749,60,60,0,0,0,0,0,0,0,39,2026-05-20
RZ-6ZL9-CZ7J-300525-row724,60,15,45,0,0,0,0,0,0,12,2026-05-20
SR-20260413-003,60,12,48,0,0,0,0,0,0,11,2026-05-20
SR-20260219-005,60,47,13,0,0,0,0,0,0,47,2026-05-20
SR-20260318-021,60,0,60,0,0,0,0,0,0,0,2026-05-20
7L-OT45-7LYB-271025-row929,58,58,0,0,0,0,0,0,0,41,2026-05-20
XE-YPAI-HX9F-071025-row918,52,52,0,0,0,0,0,0,0,52,2026-05-20
Z7-26PV-O9LR-220126-row960,50,45,3,2,0,0,0,0,2,43,2026-05-20
NN-TSZ1-X2RD-220126-row962,50,50,0,0,0,0,0,0,0,37,2026-05-20
SR-20251020-001,50,50,0,0,0,0,0,0,0,46,2026-05-20
SR-20260318-005,50,2,48,0,0,0,0,0,0,2,2026-05-20
LV-425G-BY4X-090925-row841,48,48,0,0,0,0,0,0,0,48,2026-05-20
N7-A24N-WJA7-061025-row893,48,48,0,0,0,0,0,0,0,48,2026-05-20
0H-5V53-GPG4-250825-row820,47,47,0,0,0,0,0,0,0,46,2026-05-20
SR-20260413-005,47,47,0,0,0,0,0,0,0,46,2026-05-20
VL-48KZ-J3F2-061025-row901,46,46,0,0,0,0,0,0,0,38,2026-05-20
6V-EEC1-2S9Z-060825-row815,45,45,0,0,0,0,0,0,0,41,2026-05-20
SR-20250804-002,45,45,0,0,0,0,0,0,0,20,2026-05-20
SR-20260428-004,43,0,43,0,0,0,0,0,0,0,2026-05-20
RW-AZK6-O4M2-040825-row805,42,42,0,0,0,0,0,0,0,35,2026-05-20
SR-20260318-018,41,41,0,0,0,0,0,0,0,39,2026-05-20
SR-20260318-023,40,40,0,0,0,0,0,0,0,34,2026-05-20
FBA15LLNFBWN,40,19,21,0,0,0,0,0,0,13,2026-05-20
WE-1Z7L-SA2I-090925-row858,39,1,38,0,0,0,0,0,0,1,2026-05-20
BQ-O3OI-FTJU-30824-row34,38,38,0,0,0,0,0,1,0,32,2026-05-20
0G-JB6S-PN34-061025-row916,38,38,0,0,0,0,0,0,0,36,2026-05-20
SR-20260318-001,36,34,2,0,0,0,0,0,0,29,2026-05-20
SR-20260428-002,36,29,7,0,0,0,0,0,0,27,2026-05-20
SR-20251006-002,36,20,16,0,0,0,0,0,0,18,2026-05-20
JV-D1TI-6UF6-201025-row928,34,34,0,0,0,0,0,0,0,29,2026-05-20
EE-KTDC-KCFY-101125-row941,31,31,0,0,0,0,0,2,0,30,2026-05-20
SR-20260219-002,30,30,0,0,0,0,0,0,0,24,2026-05-20
SR-20250506-001,30,30,0,0,0,0,0,0,0,30,2026-05-20
3B-3H3V-Z93T-050126-row953,30,30,0,0,0,0,0,0,0,28,2026-05-20
C6-XGZB-J6QA-220126-row966,30,30,0,0,0,0,0,0,0,14,2026-05-20
SR-20260219-001,30,30,0,0,0,0,0,0,0,19,2026-05-20
SR-20251006-003,30,29,1,0,0,0,0,0,0,19,2026-05-20
4F-HT42-FD26-201025-row923,30,30,0,0,0,0,0,0,0,25,2026-05-20
SR-20260413-001,30,27,3,0,0,0,0,0,0,24,2026-05-20
4W-VS57-BV6A-512025-row636,29,27,2,0,0,0,0,0,0,26,2026-05-20
6P-IWYA-X18B-090725-row775,29,29,0,0,0,0,0,0,0,28,2026-05-20
I2-6YKQ-CIBP-061025-row913,28,28,0,0,0,0,0,0,0,25,2026-05-20
9X-7TBD-NA16-230625-row762,28,28,0,0,0,0,0,0,0,19,2026-05-20
H6-E7MP-EBPD-240425-row619,27,17,10,0,0,0,0,0,0,15,2026-05-20
L3-ZQ8U-A7LQ-140525-row688,26,26,0,0,0,0,0,0,0,19,2026-05-20
FBA15LCY2JPY-retry449,26,0,26,0,0,0,0,0,0,0,2026-05-20
8M-NHB7-T8TR-061025-row889,25,25,0,0,0,0,0,0,0,25,2026-05-20
L1-54EX-56YC-150925-row874,24,24,0,0,0,0,0,1,2,22,2026-05-20
SR-20260428-008,24,16,8,0,0,0,0,0,0,16,2026-05-20
SR-20260318-004,24,6,18,0,0,0,0,0,0,6,2026-05-20
RI-VSUS-0YTD-090925-row859,24,23,1,0,0,0,0,0,0,18,2026-05-20
8R-E0Y9-0LAU-101125-row944,24,24,0,0,0,0,0,0,0,17,2026-05-20
XE-YPAI-HX9F-161225-row950,24,24,0,0,0,0,0,0,0,18,2026-05-20
TK-E7QE-T40G-170225-row427,22,6,16,0,0,0,0,0,0,6,2026-05-20
D0-C7C0-H6LN-061025-row914,22,22,0,0,0,0,0,0,0,21,2026-05-20
3T-6QPR-E2MV-040825-row799,22,22,0,0,0,0,0,0,0,22,2026-05-20
H4-86XG-NLX6-061025-row897,22,22,0,0,0,0,0,2,0,22,2026-05-20
XH-0LAE-FQO5-150925-row864,21,21,0,0,0,0,0,0,0,18,2026-05-20
SR-20260219-006,20,0,20,0,0,0,0,0,0,0,2026-05-20
SR-20250709-002,20,19,1,0,0,0,0,0,0,19,2026-05-20
SR-20260318-026,20,5,15,0,0,0,0,0,0,5,2026-05-20
SR-20260318-017,20,0,20,0,0,0,0,0,0,0,2026-05-20
SR-20260318-003,20,6,14,0,0,0,0,0,0,6,2026-05-20
SR-20260318-016,20,20,0,0,0,0,0,0,1,16,2026-05-20
SR-20260318-012,20,1,19,0,0,0,0,0,0,1,2026-05-20
TJ-6LOP-OPEU-170325-row526,19,5,14,0,0,0,0,0,0,5,2026-05-20
86-1VHQ-ABNK-170325-row522,19,0,0,1,0,0,0,0,18,0,2026-05-20
SR-20260413-006,18,16,2,0,0,0,0,0,0,16,2026-05-20
SR-20260428-005,18,1,17,0,0,0,0,0,0,1,2026-05-20
3X-EXDD-TD2K-061025-row911,18,17,1,0,0,0,0,4,0,17,2026-05-20
XE-27ZG-EZPZ-230425-row605,18,18,0,0,0,0,0,0,0,7,2026-05-20
SR-20240101-001,17,0,17,0,0,0,0,0,0,0,2026-05-20
LR-7GM6-1RCH-190625-row754,17,17,0,0,0,0,0,0,0,16,2026-05-20
PE-G94Y-4PYO-010525-row632,16,16,0,0,0,0,0,0,0,13,2026-05-20
SC-LYFM-ORXK-190625-row745,16,16,0,0,0,0,0,0,0,15,2026-05-20
7M-48OU-23X3-050425-row578,15,15,0,0,0,0,0,1,0,10,2026-05-20
2G-AYBQ-TUQG-100325-row504,15,11,4,0,0,0,0,0,0,11,2026-05-20
R4-0AXZ-ZZ9D-061025-row894,15,15,0,0,0,0,0,0,0,14,2026-05-20
YC-3L3M-BV48-061025-row892,15,15,0,0,0,0,0,0,0,15,2026-05-20
L5-PF3B-WHU4-120126-row957,15,15,0,0,0,0,0,1,0,14,2026-05-20
RB-82FL-T88J-232025-row394,15,15,0,0,0,0,0,1,0,15,2026-05-20
7H-7G2P-ONWJ-090925-row842,15,15,0,0,0,0,0,0,0,10,2026-05-20
GH-PONH-K4WQ-061025-row883,14,14,0,0,0,0,0,1,0,10,2026-05-20
8L-INBX-OUTU-150925-row870,14,14,0,0,0,0,0,0,0,14,2026-05-20
GJ-2OZK-0GCA-050126-row954,14,14,0,0,0,0,0,0,0,14,2026-05-20
ZU-PFDN-JSYV-061025-row902,14,14,0,0,0,0,0,0,0,14,2026-05-20
X7-MY4W-H2I4-061025-row900,13,12,0,0,0,0,0,0,1,11,2026-05-20
SR-20260428-006,12,1,11,0,0,0,0,0,0,1,2026-05-20
SR-20260318-009,12,1,11,0,0,0,0,0,0,1,2026-05-20
SR-20260428-007,12,2,10,0,0,0,0,0,0,2,2026-05-20
Z9-FBUQ-EZN3-061025-row888,12,12,0,0,0,0,0,0,0,12,2026-05-20
SR-20260318-002,12,12,0,0,0,0,0,0,0,11,2026-05-20
SR-20260413-007,12,0,12,0,0,0,0,0,0,0,2026-05-20
CJ-X0SS-QOUW-200525-row690,12,12,0,0,0,0,0,0,1,6,2026-05-20
3X-EXDD-TD2K-090925-row861,12,12,0,0,0,0,0,2,0,11,2026-05-20
SR-20250127-001,12,12,0,0,0,0,0,0,0,12,2026-05-20
SR-20250107-001,12,12,0,0,0,0,0,0,0,12,2026-05-20
SR-20260318-024,12,2,10,0,0,0,0,0,0,2,2026-05-20
SR-20260318-013,12,9,3,0,0,0,0,0,0,8,2026-05-20
SR-20260318-020,12,12,0,0,0,0,0,0,1,12,2026-05-20
SR-20260318-008,12,3,9,0,0,0,0,0,0,3,2026-05-20
SR-20260318-015,12,0,12,0,0,0,0,0,0,0,2026-05-20
3B-3H3V-Z93T-190625-row760,12,12,0,0,0,0,0,0,0,12,2026-05-20
D2-8SPY-Q095-220525-row712,12,12,0,0,0,0,0,0,0,12,2026-05-20
714810-260825-row839,12,3,9,0,0,0,0,0,0,3,2026-05-20
SQ-7QYT-5D5B-020625-row741,12,11,0,0,0,0,0,0,1,11,2026-05-20
5Z-6Z0P-9TQQ-111224-row319,12,12,0,0,0,0,0,0,0,8,2026-05-20
MY-KL21-NMV5-10212024-row217,11,11,0,0,0,0,0,1,0,11,2026-05-20
8R-E0Y9-0LAU-120126-row955,11,10,0,0,0,0,0,2,1,9,2026-05-20
MW-9K5M-VKW8-040825-row802,11,11,0,0,0,0,0,2,0,10,2026-05-20
SR-20260428-003,11,0,11,0,0,0,0,0,0,0,2026-05-20
SR-20260318-011,11,10,1,0,0,0,0,0,0,9,2026-05-20
SR-20260318-006,11,11,0,0,0,0,0,0,0,10,2026-05-20
79-CPJ6-DSG6-201025-row924,11,11,0,0,0,0,0,0,0,11,2026-05-20
BB-ZT14-1QQA-250825-row818,11,11,0,0,0,0,0,0,0,10,2026-05-20
OV-LVEL-DQL6-342025-row459,11,11,0,0,0,0,0,0,0,11,2026-05-20
SR-20260318-010,10,10,0,0,0,0,0,0,0,10,2026-05-20
ZV-RLOD-Q0JI-090925-row853,10,10,0,0,0,0,0,0,0,10,2026-05-20
LP-QMNJ-J49G-220126-row964,10,4,6,0,0,0,0,0,0,4,2026-05-20
YO-EKK2-FRCC-090925-row844,10,10,0,0,0,0,0,0,0,9,2026-05-20
8U-QPFH-3EKQ-220126-row961,10,1,9,0,0,0,0,0,0,1,2026-05-20
CX-SMCH-4DYA-230625-row769,10,3,7,0,0,0,0,1,0,3,2026-05-20
SR-20260413-009,10,1,9,0,0,0,0,0,0,1,2026-05-20
W3-8FN7-FSP0-220126-row965,10,4,6,0,0,0,0,0,0,2,2026-05-20
20017060972362,9,0,0,0,9,0,0,0,0,0,2026-05-20
U1-M5BM-8F5W-12112024-row322,9,9,0,0,0,0,0,0,0,9,2026-05-20
SR-20260219-003,9,9,0,0,0,0,0,0,0,9,2026-05-20
SR-20260318-007,9,9,0,0,0,0,0,0,0,7,2026-05-20
A2-T2AC-TW3L-090925-row860,9,9,0,0,0,0,0,0,0,9,2026-05-20
D8-1A3E-I37F-050525-row650,9,9,0,0,0,0,0,0,6,4,2026-05-20
GK-YI4S-C158-040825-row804,9,8,0,0,0,0,0,0,1,8,2026-05-20
IJ-V0PQ-4CZ4-572025-row672,9,9,0,0,0,0,0,0,0,9,2026-05-20
GD-B8SW-1PCP-342025-row410,9,9,0,0,0,0,0,0,0,6,2026-05-20
XE-YPAI-HX9F-150925-row866,9,9,0,0,0,0,0,0,0,8,2026-05-20
FB-6FW0-Z82Q-230425-row609,8,3,5,0,0,0,0,0,0,2,2026-05-20
FBA15LLMDBM0,8,0,8,0,0,0,0,0,0,0,2026-05-20
8U-QPFH-3EKQ-040325-row473,8,8,0,0,0,0,0,0,0,7,2026-05-20
BL-WX51-KQOK-050525-row651,8,4,2,0,0,0,0,0,4,4,2026-05-20
JL-VTP2-JF3Q-3252025-row551,8,8,0,0,0,0,0,1,0,8,2026-05-20
FBA15LLGYB6P,7,0,7,0,0,0,0,0,0,0,2026-05-20
FBA15LHPNNDZ,7,0,7,0,0,0,0,0,0,0,2026-05-20
DC-K5WH-R7F5-090925-row850,7,7,0,0,0,0,0,2,0,7,2026-05-20
GA-9DTN-9O1E-100325-row502,7,7,0,0,0,0,0,0,0,7,2026-05-20
XH-OMMJ-C7MT-140425-row585,7,7,0,0,0,0,0,0,0,7,2026-05-20
UL-D0Y8-ZNI5-090925-row847,7,7,0,0,0,0,0,0,0,7,2026-05-20
SR-20260318-014,7,0,7,0,0,0,0,0,0,0,2026-05-20
SR-20260318-019,7,7,0,0,0,0,0,0,0,7,2026-05-20
20017061836473,7,0,0,0,7,0,0,0,0,0,2026-05-20
PY-XV78-3OG5-061025-row912,7,7,0,0,0,0,0,0,0,6,2026-05-20
IB-U5FA-BO2Y-061025-row907,6,6,0,0,0,0,0,2,0,6,2026-05-20
79-CPJ6-DSG6-250825-row817,6,6,0,0,0,0,0,0,0,6,2026-05-20
NX-0Q7A-XR6H-100725-row792,6,6,0,0,0,0,0,0,0,4,2026-05-20
L5-PF3B-WHU4-101125-row945,6,6,0,0,0,0,0,0,0,6,2026-05-20
9X-HL62-83C7-10325-row489,6,1,5,0,0,0,0,0,0,1,2026-05-20
KI-CR51-18J3-3252025-row547,6,6,0,0,0,0,0,1,0,6,2026-05-20
XG-Z9LW-Z27Q-201025-row925,6,6,0,0,0,0,0,0,0,5,2026-05-20
L1-54EX-56YC-260825-row823,6,6,0,0,0,0,0,0,0,6,2026-05-20
714776-061025-row903,6,6,0,0,0,0,0,0,0,6,2026-05-20
20017060977870,6,0,0,0,6,0,0,0,0,0,2026-05-20
20017059972174,6,0,0,0,6,0,0,0,0,0,2026-05-20
SR-20260428-009,6,0,6,0,0,0,0,0,0,0,2026-05-20
0R-GRRH-W0Z9-572025-row670,6,6,0,0,0,0,0,0,0,5,2026-05-20
WX-L5UA-UB1Q-290425-row628,6,6,0,0,0,0,0,0,0,6,2026-05-20
SU-JM8R-2U82-1022024-row113,6,6,0,0,0,0,0,1,0,6,2026-05-20
20017059584568,6,0,0,0,6,0,0,0,0,0,2026-05-20
4D-BI2L-5PZ8-300525-row723,5,5,0,0,0,0,0,0,0,1,2026-05-20
IM-AYXV-79NJ-090925-row856,5,5,0,0,0,0,0,0,0,5,2026-05-20
LF-X542-9TDZ-090925-row848,5,5,0,0,0,0,0,0,0,5,2026-05-20
HL-03ZR-QPHH-140525-row684,5,2,1,0,0,0,0,0,3,2,2026-05-20
SR-20260413-004,5,2,3,0,0,0,0,0,0,2,2026-05-20
20017061413422,5,0,0,0,5,0,0,0,0,0,2026-05-20
20017061852628,5,0,0,0,5,0,0,0,0,0,2026-05-20
20017061527971,5,0,0,0,5,0,0,0,0,0,2026-05-20
20017060009149,5,0,0,0,5,0,0,0,0,0,2026-05-20
20016446100858,5,0,0,0,5,0,0,0,0,0,2026-05-20
TE-Y18U-S2O1-190625-row746,5,5,0,0,0,0,0,0,0,5,2026-05-20
ZI-1MA2-8QGC-231024-row218,5,5,0,0,0,0,0,0,0,5,2026-05-20
20017061601114,5,0,0,0,5,0,0,0,0,0,2026-05-20
20017061413413,4,0,0,0,4,0,0,0,0,0,2026-05-20
20017061278749,4,0,0,0,4,0,0,0,0,0,2026-05-20
20017060072332,4,0,0,0,4,0,0,0,0,0,2026-05-20
I2-6YKQ-CIBP-090925-row862,4,4,0,0,0,0,0,0,0,4,2026-05-20
UR-Q7TM-1F3I-200525-row691,4,4,0,0,0,0,0,0,0,4,2026-05-20
20016447668100,4,0,0,0,4,0,0,0,0,0,2026-05-20
20017061413425,4,0,0,0,4,0,0,0,0,0,2026-05-20
81-3DY5-BFOR-81024-row144,4,4,0,0,0,0,0,0,0,4,2026-05-20
8M-LM6B-F2Q5-130125-row354,4,4,0,0,0,0,0,0,0,3,2026-05-20
8M-LM6B-F2Q5-150925-row869,4,4,0,0,0,0,0,0,0,4,2026-05-20
4U-XT39-AMUJ-061025-row887,4,4,0,0,0,0,0,0,0,2,2026-05-20
IB-U5FA-BO2Y-101125-row942,4,4,0,0,0,0,0,0,0,4,2026-05-20
8M-NHB7-T8TR-090925-row846,4,4,0,0,0,0,0,0,0,4,2026-05-20
G8-L8EI-INMK-071025-row919,4,4,0,0,0,0,0,0,0,3,2026-05-20
